No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
243,0315,2026.3.15,名4,中京,2,4,未勝利,11:15,未勝利,３歳,芝,1400,1400,,A,,,,18,18,18,,,,8,16,,,,,, バレンタインビスタ,バレンタインビスタ,,牝,3,牝,3,松山弘平, 55 ,0.0,11.9,(美),蛯名正義,美浦,,1,,,,,,,,,,,,,,,,,,,,1,3.3,23.9,1,1.4,1.8,22.9,96.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,540,,,,,464,- 6,455,0,4,5,0,1,1,3,0,1,1,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,中村伊三美,,ケイアイファーム,,新ひだか町,ロードカナロア,ネイティヴダンサー系,プリメラビスタ,オルフェーヴル,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,Caerleon,ニアークティック系,黒鹿,2023,0214,"1990年 3月 1日(36歳)","1969年 3月19日(56歳)",ロードアルフィーネ,2,インユアアイズ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,18,4,２着, 0.6,2,2,0,北村友一,替, 55 ,0.0,470,0,"260222 1小10  2",小倉,別場,,,,,,,,,,,,芝,1200,+200,芝,芝,,,,良,未勝利,18,0,,, 2, 2,先,先行,5,,,,,,,,,,,0726120416,202603150701020416,2023105817,0,11,7, ,12,3,003,2,00,0,1,01126,01191,036034,202602221001100218,10261A0218
244,0315,2026.3.15,名4,中京,2,4,未勝利,11:15,未勝利,３歳,芝,1400,1400,,A,,,,18,18,18,,,,8,17,,,,,, タイキプレジール,タイキプレジール,,牡,3,牡,3,岩田望来, 57 ,0.0,11.5,(美),矢野英一,美浦,,1,,,,,,,,,,,,,,,,,,,,3,5.1,15.5,3,1.8,2.6,12.3,78.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,510,220,540,1330,3040,12460,51040,494,- 2,963,400,6,7,1,0,1,5,1,0,1,5,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,,,,大樹ファーム,,ビクトリーホースランチ,,浦河町,ダノンプレミアム,ロイヤルチャージャー系,ピアレジーナ,タイキシャトル,ロイヤルチャージャー系,Intikhab,ロイヤルチャージャー系,"Any Given Saturday",ネイティヴダンサー系,鹿毛,2023,0323,"2000年 5月31日(25歳)","1970年 2月24日(56歳)",タイキエルキーオ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,13,6,４着, 0.3,4,4,0,キング,替, 57 ,0.0,496,0,"260214 1東5  5R",東京,別場,,,,,,,,,,,,芝,1400,0,芝,芝,,,,良,未勝利,16,2,,, 5, 6,中,差し,6,,,,,,,,,,,0726120417,202603150701020417,2023102182,0,11,7, ,12,3,003,1,00,0,1,01174,01108,536800,202602140501050513,0526150513
245,0315,2026.3.15,名4,中京,2,4,未勝利,11:15,未勝利,３歳,芝,1400,1400,,A,,,,18,18,18,,,,8,18,,,,,, バーニングラン,バーニングラン,,牝,3,牝,3,橋木太希,52▲,-3.0,10.9,(栗),浜田多実,栗東,,1,,,,,,,,,,,,,,,,,,,,18,421.6,0.2,18,63.8,101.4,0.2,128.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17,,,540,,,,,478,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,岡村善行,,漆原武男,,新ひだか町,ビッグアーサー,ナスルーラ系,バーニングテイスト,ハービンジャー,ニアークティック系,Kingmambo,ネイティヴダンサー系,タバスコキャット,ニアークティック系,鹿毛,2023,0430,"2006年 3月27日(19歳)","1972年 8月21日(53歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0726120418,202603150701020418,2023102346,0,11,7, ,12,3,003,2,00,3,2,01215,01138,535006,,
246,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,1,1,,,,,, メイショウナルカミ,メイショウナルカミ,,牡,3,牡,3,川田将雅, 57 ,0.0,11.6,(栗),安達昭夫,栗東,,1,,,,,,,,,,,,,,,,,,,,2,2.6,30.2,1,1.1,1.2,37.1,123.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,１,260,110,210,200,460,1080,4040,492,- 6,1600,400,5,6,1,4,0,1,1,4,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,松本好隆,,橋本牧場,,安平町,ゴールドシップ,ロイヤルチャージャー系,メイショウルミナス,アイルハヴアナザー,ネイティヴダンサー系,メジロマックイーン,トゥルビヨン系,マンハッタンカフェ,ロイヤルチャージャー系,芦毛,2023,0315,"1985年10月15日(40歳)","1959年10月27日(66歳)",メイショウザンゲツ,2,メイショウコウベ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,13,2,２着, 0.5,2,2,0,団野大成,替, 57 ,0.0,498,+14,"260222 1小10  5",小倉,別場,,,,,,,,,,,,芝,2000,+200,芝,芝,,,,良,未勝利,13,2,10,10,11, 2,マ,ﾏｸﾘ,1,,,,,,,,,,,0726120501,202603150701020501,2023106560,0,11,7, ,12,3,A03,1,00,0,2,01088,01042,911008,202602221001100513,10261A0513
247,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,2,2,,,,,, ウールヴヘジン,ウールヴヘジン,,牡,3,牡,3,菊沢一樹, 57 ,0.0,13.1,(美),青木孝文,美浦,,1,,,,,,,,,,,,,,,,,,,,9,158.0,0.5,10,11.3,36.5,0.7,135.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,８,,,,,,,,434,0,360,0,9,10,0,1,0,9,0,1,0,9,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,岡田牧雄,,岡田スタツド,,新ひだか町,ビーチパトロール,ネイティヴダンサー系,ワルキューレ,ステイゴールド,ロイヤルチャージャー系,"Quiet American",ネイティヴダンサー系,ジェネラス,ニアークティック系,黒鹿,2023,0209,"1997年 8月27日(28歳)","1981年 9月23日(44歳)",シグルーン,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13,11,13着, 2.3,13,13,0,古川奈穂,替,54▲,+3.0,434,0,"260207 1小5  6R",小倉,別場,,,,,,,,,,,,芝,2000,+200,芝,芝,,,,稍重,未勝利,18,-3, 5, 6, 6, 8,中,中団,14,,,,,,,,,,,0726120502,202603150701020502,2023102442,0,11,7, ,12,3,A03,1,00,0,1,01161,01156,851009,202602071001050613,1026150613
248,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,2,3,,,,,, トンデトンデトンデ,トンデトンデトンデ,,牡,3,牡,3,松若風馬, 57 ,0.0,12.3,(栗),北出成人,栗東,,2,,,,,,,,,,,,,,,,,,,,14,297.2,0.3,15,20.2,66.1,0.4,139.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,,,,,,,,462,- 8,0,0,4,5,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,,泉一郎,,様似共栄牧場,,様似町,キセキ,ネイティヴダンサー系,オタカラハッケン,オペラハウス,ニアークティック系,ディープインパクト,ロイヤルチャージャー系,ブライアンズタイム,ロイヤルチャージャー系,鹿毛,2023,0512,"1995年 9月 4日(30歳)","1964年 1月11日(62歳)",,,,,,,,,,,飛んで飛んで飛んで,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,16,12,15着, 2.6,15,15,0,高杉吏麒,替, 57 ,0.0,470,+12,"260301 1阪4  2R",阪神,別場,,,,,,,,,,,,ダ,1400,+800,ダ,芝,,,,良,未勝利,16,-1,,,11,12,後,後方,14,,,,,,,,,,,0726120503,202603150701020503,2023101914,0,11,7, ,12,3,A03,1,00,0,2,01154,01078,897030,202603010901040216,0926140216
249,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,3,4,,,,,, トントゥ,トントゥ,,牡,3,牡,3,小崎綾也, 57 ,0.0,12.1,(栗),佐藤悠太,栗東,,1,,,,,,,,,,,,,,,,,,,,10,219.7,0.4,12,17.5,57.2,0.4,119.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15,,,,,,,,470,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,山口裕介,,千代田牧場,,新ひだか町,アドマイヤマーズ,ロイヤルチャージャー系,リーサムガガ,"Giant's Causeway",ニアークティック系,Medicean,ネイティヴダンサー系,Nureyev,ニアークティック系,栗毛,2023,0519,"1995年 5月13日(30歳)","1988年 5月 3日(37歳)",ダノンレーザー,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0726120504,202603150701020504,2023102962,0,11,7, ,12,3,A03,1,00,0,2,01152,01205,798033,,
250,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,3,5,,,,,, キーサーバー,キーサーバー,,牡,3,牡,3,野中悠太, 57 ,0.0,13.2,(美),青木孝文,美浦,,2,,,,,,,,,,,,,,,,,,,,12,239.2,0.3,9,10.6,34.2,0.7,218.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,９,,,,,,,,432,- 4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,北前孔一郎,,赤田牧場,,浦河町,シュヴァルグラン,ロイヤルチャージャー系,マイネプルメリア,キングカメハメハ,ネイティヴダンサー系,Machiavellian,ネイティヴダンサー系,"Candy Stripes",ナスルーラ系,栗毛,2023,0303,"1996年12月29日(29歳)","1981年 9月23日(44歳)",キーソナタ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,10,14,８着, 1.2,8,8,0,原優介,替, 57 ,0.0,436,+2,"260222 1東8  4R",東京,別場,,,,,,,,,,,,芝,1800,+400,芝,芝,,,,良,未勝利,16,-1,, 5, 5, 5,中,中団,13,,,,,,,,,,,0726120505,202603150701020505,2023101948,0,11,7, ,12,3,A03,1,00,0,1,01158,01156,338008,202602220501080410,0526180410
251,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,4,6,,,,,, ロッククライム,ロッククライム,,牡,3,牡,3,石神深道,54▲,-3.0,12.3,(美),佐藤吉勝,美浦,,1,,,,,,,,,,,,,,,,,,,,15,395.8,0.2,13,17.7,58.0,0.4,211.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12,,,210,,,,,440,+ 2,0,0,3,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ビッグレッドファーム,,ビッグレッドファーム,,新冠町,ゴールドシップ,ロイヤルチャージャー系,ポップソング,"New Approach",ニアークティック系,メジロマックイーン,トゥルビヨン系,"Street Cry",ネイティヴダンサー系,鹿毛,2023,0609,"2005年10月22日(20歳)","1957年11月 4日(68歳)",,,,,,,,,,,岩を超える。困難を乗り越え成長した馬だから,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,13,10着, 1.9,10,10,0,国分優作,替, 57 ,-3.0,438,0,"260214 2京5  6R",京都,別場,,,,,,,,,,,,芝,1800,+400,芝,芝,,,,良,未勝利,17,-2,,, 8, 6,中,中団,14,,,,,,,,,,,0726120506,202603150701020506,2023106473,0,11,7, ,12,3,A03,1,00,3,1,01209,01035,716800,202602140802050606,0826250606
252,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,4,7,,,,,, ヘイジュード,ヘイジュード,,牡,3,牡,3,松山弘平, 57 ,0.0,11.7,(美),堀宣行,美浦,,1,,,,,,,,,,,,,,,,,,,,1,1.9,40.7,2,1.1,1.3,34.7,85.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,２,,110,210,200,460,1080,4040,486,- 4,489,0,2,3,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,エムズレーシング,,ノーザンファーム,,安平町,キタサンブラック,ロイヤルチャージャー系,キラーグレイシス,Congaree,ナスルーラ系,サクラバクシンオー,ナスルーラ系,"Old Trieste",ナスルーラ系,鹿毛,2023,0316,"1990年 3月 1日(36歳)","1967年11月 9日(58歳)",キラーアビリティ,3,ジェイパームス,5,キラービューティ,4,グロンフォール,2,キラープレゼンス,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,1,４着, 0.3,4,4,0,キング,替, 57 ,0.0,490,-2,"260221 1東7  5R",東京,別場,,,,,,,,,,,,芝,2400,-200,芝,芝,,,,良,未勝利,14,1, 3, 5, 6, 7,中,差し,2,,,,,,,,,,,0726120507,202603150701020507,2023105280,0,11,7, ,12,3,A03,1,00,0,1,01126,01070,199031,202602210501070504,0526170504
253,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,5,8,,,,,, コワンニシタガウ,コワンニシタガウ,,牡,3,牡,3,三浦皇成, 57 ,0.0,12.1,(栗),庄野靖志,栗東,,1,,,,,,,,,,,,,,,,,,,,6,21.5,3.7,4,2.2,6.2,4.4,118.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,４,,,,,,,,470,- 2,89,0,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,幅田京子,,大栄牧場,,新冠町,スワーヴリチャード,ロイヤルチャージャー系,ロウカム,"Distorted Humor",ネイティヴダンサー系,"Unbridled's Song",ネイティヴダンサー系,"A.P. Indy",ナスルーラ系,栗毛,2023,0324,"1989年12月19日(36歳)","1970年 3月 2日(56歳)",,,,,,,,,,,乞わんに従う,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,5,６着, 0.8,6,6,0,小沢大仁,替, 57 ,0.0,472,0,"260301 1小12  6",小倉,別場,,,,,,,,,,,,芝,1800,+400,芝,芝,,,,良,未勝利,16,-1,10, 8,10,13,後,後方,7,,,,,,,,,,,0726120508,202603150701020508,2023104216,0,11,7, ,12,3,A03,1,00,0,2,01122,01087,320030,202603011001120605,10261C0605
254,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,5,9,,,,,, ライヴモヒート,ライヴモヒート,,牡,3,牡,3,古川吉洋, 57 ,0.0,11.9,(栗),坂口智康,栗東,,1,,,,,,,,,,,,,,,,,,,,13,294.3,0.3,14,18.5,60.4,0.4,151.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,,,,,,,,480,+ 2,75,0,3,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,澤田孝之,,ウエスタンファーム,,新ひだか町,ルーラーシップ,ネイティヴダンサー系,マイティーハニー,ハーツクライ,ロイヤルチャージャー系,トニービン,ナスルーラ系,クロフネ,ニアークティック系,芦毛,2023,0605,"1977年 9月26日(48歳)","1981年 2月 6日(45歳)",,,,,,,,,,,冠名＋カクテル名,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,11,14着, 1.6,14,14,0,中井裕二,替, 57 ,0.0,478,0,"260301 1小12  6",小倉,別場,,,,,,,,,,,,芝,1800,+400,芝,芝,,,,良,未勝利,16,-1,16,16,10, 8,中,中団,11,,,,,,,,,,,0726120509,202603150701020509,2023102337,0,11,7, ,12,3,A03,1,00,0,2,01015,01170,214033,202603011001120607,10261C0607
255,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,6,10,,,,,, メイショウハーブス,メイショウハーブス,,牡,3,牡,3,岩田望来, 57 ,0.0,12.2,(栗),高橋義忠,栗東,,1,,,,,,,,,,,,,,,,,,,,3,9.8,8.1,3,1.4,3.4,8.8,107.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,５,,,,,,,,468,0,305,0,3,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,松本好隆,,富田牧場,,浦河町,リアルスティール,ロイヤルチャージャー系,エイシンスイーツ,シンボリクリスエス,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,"Mi Cielo",ネイティヴダンサー系,鹿毛,2023,0505,"2000年 5月31日(25歳)","1969年 5月 3日(56歳)",ハピネスアゲン,3,ムーム,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,12,4,５着, 0.4,5,5,0,岩田望来,, 57 ,0.0,468,0,"260301 1阪4  5R",阪神,別場,,,,,,,,,,,,芝,2000,+200,芝,芝,,,,良,未勝利,13,2, 6, 6, 7, 6,中,中団,2,,,,,,,,,,,0726120510,202603150701020510,2023104940,0,11,7, ,12,3,A03,1,00,0,2,01174,01129,911008,202603010901040512,0926140512
256,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,6,11,,,,,, エオリカドーロ,エオリカドーロ,,牡,3,牡,3,橋木太希,54▲,-3.0,11.2,(栗),藤野健太,栗東,,1,,,,,,,,,,,,,,,,,,,,11,237.1,0.3,11,15.2,49.7,0.5,148.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,７,,,,,,,,482,- 8,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ヒダカ・ブリーダーズ・ユニオン,,レジェンドファーム,,新冠町,エポカドーロ,ロイヤルチャージャー系,アースウィンド,ディープスカイ,ロイヤルチャージャー系,フォーティナイナー,ネイティヴダンサー系,サクラローレル,ナスルーラ系,青鹿,2023,0413,"2006年 3月27日(19歳)","1978年 3月21日(47歳)",ブルーグローブ,1,ファインバーグ,1,アースグロウ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,11,12,10着, 2.1,10,10,0,田口貫太,替, 57 ,-3.0,490,0,"260228 1阪3  5R",阪神,別場,,,,,,,,,,,,芝,1800,+400,芝,芝,,,,良,未勝利,14,1,,,14,14,後,後方,5,,,,,,,,,,,0726120511,202603150701020511,2023104782,0,11,7, ,12,3,A03,1,00,3,2,01215,01200,547800,202602280901030511,0926130511
257,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,7,12,,,,,, ヨッシーリオ,ヨッシーリオ,,牡,3,牡,3,亀田温心, 57 ,0.0,13.3,(栗),北出成人,栗東,,1,,,,,,,,,,,,,,,,,,,,8,85.7,0.9,8,6.7,21.3,1.2,127.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,,,,,,,,430,- 2,159,0,7,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,吉岡隆,,岡田牧場,,新ひだか町,フィエールマン,ロイヤルチャージャー系,ヒロシゲカナユリ,ロードカナロア,ネイティヴダンサー系,"Green Tune",ニアークティック系,ハーツクライ,ロイヤルチャージャー系,鹿毛,2023,0317,"2001年 2月 4日(25歳)","1964年 1月11日(62歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,6,９着, 1.6,9,9,0,高杉吏麒,替, 57 ,0.0,432,-16,"260301 1阪4  5R",阪神,別場,,,,,,,,,,,,芝,2000,+200,芝,芝,,,,良,未勝利,13,2, 4, 5, 5, 6,中,中団,11,,,,,,,,,,,0726120512,202603150701020512,2023102473,0,11,7, ,12,3,A03,1,00,0,2,01176,01078,287033,202603010901040503,0926140503
258,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,7,13,,,,,, アメジストブリエ,アメジストブリエ,,牝,3,牝,3,武豊, 55 ,0.0,12.9,(栗),武英智,栗東,,1,,,,,,,,,,,,,,,,,,,,7,25.2,3.2,7,3.0,9.0,2.9,92.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,６,,,,,,,,428,- 8,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,インゼルレーシング,,三嶋牧場,,浦河町,レイデオロ,ネイティヴダンサー系,ユイフィーユ,ディープインパクト,ロイヤルチャージャー系,シンボリクリスエス,ロイヤルチャージャー系,"Johan Cruyff",ニアークティック系,黒鹿,2023,0218,"1969年 3月15日(57歳)","1980年12月31日(45歳)",ミカヅキ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,13,8,６着, 0.7,6,6,0,富田暁,替, 55 ,0.0,436,0,"260301 1小12  2",小倉,別場,,,,,,,,,,,,芝,2000,+200,芝,芝,,,,良,未勝利,16,-1,15,15,11,10,中,中団,5,,,,,,,,,,,0726120513,202603150701020513,2023105040,0,11,7, ,12,3,A03,2,00,0,2,00666,01161,356803,202603011001120213,10261C0213
259,0315,2026.3.15,名5,中京,2,5,未勝利,12:05,未勝利,３歳,芝,2200,2200,,A,,,,15,15,18,,,,8,14,,,,,, ラヴィレット,ラヴィレット,,牡,3,牡,3,戸崎圭太, 57 ,0.0,10.1,(栗),池江泰寿,栗東,,1,,,,,,,,,,,,,,,,,,,,4,13.0,6.1,5,2.3,6.6,4.1,66.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,,,,,,,,566,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,サンデーレーシング,,ノーザンファーム,,安平町,サトノダイヤモンド,ロイヤルチャージャー系,ギエム,"Medaglia d'Oro",ニアークティック系,Orpen,ニアークティック系,"Awesome of Course",ニアークティック系,鹿毛,2023,0503,"1980年 7月 8日(45歳)","1969年 1月13日(57歳)",ショウナンバシット,5,エヴィダンシア,2,テリオスルル,1,コズミックダンサー,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0726120514,202603150701020514,2023106967,0,11,7, ,12,3,A03,1,00,0,2,05386,01071,226800,,
