No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
213,0329,2026.3.29,名3,中京,6,3,未勝利,11:05,未勝利,３歳,ダ,1200,1200,,,,,,15,15,16,,,,8,14,,,,,, ベルテオドーラ,ベルテオドーラ,,牝,3,牝,3,古川奈穂,53◇,-2.0,,(美),尾形和幸,美浦,,1,,,,,,,,,,,,,,,,,,,,12,47.5,1.7,12,6.0,12.7,2.0,118.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,八嶋長久,,大狩部牧場,,新冠町,サンダースノー,ニアークティック系,スウィフティー,ダイワメジャー,ロイヤルチャージャー系,"Dubai Destination",ネイティヴダンサー系,シンボリクリスエス,ロイヤルチャージャー系,栃栗,2023,0405,"2000年 9月13日(25歳)","1976年 5月 4日(49歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,12,12,15着, 4.7,15,15,0,佐藤翔馬,替,52▲,+1.0,434,0,"260221 1東7  4R",東京,別場,,,,,,,,,,,,ダ,1600,-400,ダ,ダ,,,,良,新馬,16,-1,,, 5, 5,中,中団,16,,,,,,,,,,,0726160314,202603290701060314,2023107505,1,23,7, ,12,3,003,2,00,9,1,01190,01141,917031,202602210501070412,0526170412
214,0329,2026.3.29,名3,中京,6,3,未勝利,11:05,未勝利,３歳,ダ,1200,1200,,,,,,15,15,16,,,,8,15,,,,,, ゴールドジョー,ゴールドジョー,,牡,3,牡,3,富田暁, 57 ,0.0,,(栗),岡田稲男,栗東,,1,,,,,,,,,,,,,,,,,,,,6,24.9,3.2,8,4.3,8.9,2.9,90.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,河内孝夫,,杵臼牧場,,浦河町,マクフィ,ネイティヴダンサー系,キュイキュイ,ハービンジャー,ニアークティック系,"Green Desert",ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,栗毛,2023,0216,"1996年12月11日(29歳)","1960年11月 3日(65歳)",インフローレ,2,ディアナゼロス,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0726160315,202603290701060315,2023104863,1,23,7, ,12,3,003,1,00,0,2,01168,01066,321004,,
215,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,1,1,,,,,, チョウギャル,チョウギャル,,牝,3,牝,3,加藤祥太, 55 ,0.0,,(栗),羽月友彦,栗東,,1,,,,,,,,,,,,,,,,,,,,17,124.5,0.6,17,13.2,18.5,1.4,210.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,丸山隆雄,,トラストスリーファーム,,浦河町,トーセンラー,ロイヤルチャージャー系,トップギャル,ワイルドラッシュ,ニアークティック系,Lycius,ネイティヴダンサー系,ウォーニング,マンノウォー系,青鹿,2023,0411,"1997年 3月 8日(29歳)","1970年 7月29日(55歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,2,15,14着, 1.9,14,14,0,加藤祥太,, 55 ,0.0,444,-6,"260125 1小2  2R",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,0,,,13, 9,中,中団,13,,,,,,,,,,,0726160401,202603290701060401,2023102154,0,11,7, ,12,3,A03,2,00,0,2,01156,01091,034005,202601251001020202,1026120202
216,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,1,2,,,,,, メローネ,メローネ,,牝,3,牝,3,松山弘平, 55 ,0.0,,(栗),西園翔太,栗東,,1,,,,,,,,,,,,,,,,,,,,6,9.9,8.0,6,2.8,3.8,7.5,93.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,450,0,3,3,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,中辻明,,小泉牧場,,新冠町,ビッグアーサー,ナスルーラ系,レスプロンディール,オルフェーヴル,ロイヤルチャージャー系,Kingmambo,ネイティヴダンサー系,エンパイアメーカー,ネイティヴダンサー系,鹿毛,2023,0407,"1990年 3月 1日(36歳)","1990年 3月 8日(36歳)",,,,,,,,,,,メロン（伊）,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,11,6,３着, 0.1,3,3,0,斎藤新,替, 55 ,0.0,402,-4,"260228 1小11  2",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,稍重,未勝利,18,0,,, 8, 7,中,差し,3,,,,,,,,,,,0726160402,202603290701060402,2023104079,0,11,7, ,12,3,A03,2,00,0,2,01126,01196,646030,202602281001110211,10261B0211
217,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,2,3,,,,,, ベンテンカグラ,ベンテンカグラ,,牝,3,牝,3,中井裕二, 55 ,0.0,,(美),勢司和浩,美浦,,1,,,,,,,,,,,,,,,,,,,,18,161.4,0.5,18,20.6,28.8,0.9,172.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,二口雅一,,田原橋本牧場,,新ひだか町,アドマイヤムーン,ネイティヴダンサー系,スガノグラスワン,グラスワンダー,ロイヤルチャージャー系,サンデーサイレンス,ロイヤルチャージャー系,ラストタイクーン,ニアークティック系,芦毛,2023,0422,"1993年 6月25日(32歳)","1962年 2月14日(64歳)",ヤマガール,3,ミスコクラ,1,サノワン,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,4,10,15着, 4.9,15,15,0,佐々木大,替, 55 ,0.0,462,-4,"251124 5東6  1R",東京,別場,,,,,,,,,,,,ダ,1600,-400,ダ,芝,,,,良,未勝利,15,3,,, 8, 7,中,中団,15,,,,,,,,,,,0726160403,202603290701060403,2023107419,0,11,7, ,12,3,A03,2,00,0,1,01141,01047,952033,202511240505060104,0525560104
218,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,2,4,,,,,, ファーストアタック,ファーストアタック,,牡,3,牡,3,永島まな,55◇,-2.0,,(栗),緒方努,栗東,,1,,,,,,,,,,,,,,,,,,,,12,32.5,2.5,7,4.5,6.1,4.4,178.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,110,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,岡田牧雄,,吉永ファーム,,鹿児島県,ネロ,ニアークティック系,ゴールドエフォート,カンパニー,ナスルーラ系,サンデーサイレンス,ロイヤルチャージャー系,フレンチデピュティ,ニアークティック系,栗毛,2023,0228,"2002年10月27日(23歳)","1978年12月22日(47歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,4,10,４着, 1.3,4,4,0,長岡禎仁,替, 55 ,0.0,408,0,"250628 2小1  5R",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,新馬,14,4,,, 9, 7,中,差し,2,,,,,,,,,,,0726160404,202603290701060404,2023109150,0,11,7, ,12,3,A03,1,00,9,2,01187,01193,851009,202506281002010504,1025210504
219,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,3,5,,,,,, ルージュフローラ,ルージュフローラ,,牝,3,牝,3,石神深道,52▲,-3.0,,(美),森一誠,美浦,,1,,,,,,,,,,,,,,,,,,,,5,9.2,8.6,11,5.8,8.0,3.3,37.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,110,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,東京ホースレーシング,,オカモトファーム,,浦河町,モーリス,ロイヤルチャージャー系,レッドアウローラ,ディープインパクト,ロイヤルチャージャー系,カーネギー,ニアークティック系,Kingmambo,ネイティヴダンサー系,栗毛,2023,0202,"2005年10月22日(20歳)","1977年 9月28日(48歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,13,11,15着, 1.7,15,15,0,丸山元気,替, 55 ,-3.0,412,0,"260118 1中7 12R",中山,別場,,,,,,,,,,,,芝,1600,-400,芝,芝,,,,良,未勝利,16,2,, 5, 8, 9,中,中団,15,,,,,,,,,,,0726160405,202603290701060405,2023105416,0,11,7, ,12,3,A03,2,00,3,1,01209,01201,180800,202601180601071213,0626171213
220,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,3,6,,,,,, ヒッグスボソン,ヒッグスボソン,,牡,3,牡,3,川田将雅, 57 ,0.0,,(栗),高橋義忠,栗東,,1,,,,,,,,,,,,,,,,,,,,1,4.4,18.0,1,1.7,2.0,17.2,95.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,984,0,8,8,0,2,3,3,0,2,3,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ゴドルフィン,,ダーレー・ジャパン・ファーム,,日高町,ファインニードル,ネイティヴダンサー系,サマーエモーション,Dubawi,ネイティヴダンサー系,"Mark of Esteem",ナスルーラ系,"Tanino Gimlet",ロイヤルチャージャー系,鹿毛,2023,0211,"1985年10月15日(40歳)","1969年 5月 3日(56歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,13,3,２着, 0.0,2,2,0,丹内祐次,替, 57 ,0.0,428,-8,"260228 1小11  2",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,稍重,未勝利,18,0,,,13,11,中,差し,1,,,,,,,,,,,0726160406,202603290701060406,2023101122,0,11,7, ,12,3,A03,1,00,0,2,01088,01129,003060,202602281001110213,10261B0213
221,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,4,7,,,,,, ニシノオールワン,ニシノオールワン,,牝,3,牝,3,三浦皇成, 55 ,0.0,,(美),加藤征弘,美浦,,1,,,,,,,,,,,,,,,,,,,,11,32.2,2.5,10,5.6,7.7,3.4,137.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,西山茂行,,メイタイファーム,,新冠町,ミッキーアイル,ロイヤルチャージャー系,グレイシャーパーク,"Dawn Approach",ニアークティック系,"Rock of Gibraltar",ニアークティック系,Singspiel,ニアークティック系,鹿毛,2023,0218,"1989年12月19日(36歳)","1965年 9月14日(60歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,4,6,９着, 0.9,9,9,0,鮫島克駿,替, 55 ,0.0,456,-2,"251228 5中8  3R",中山,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,16,2,,,12,13,後,後方,2,,,,,,,,,,,0726160407,202603290701060407,2023104689,0,11,7, ,12,3,A03,2,00,0,1,01122,01059,897009,202512280605080304,0625580304
222,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,4,8,,,,,,$レヴヴィ,レヴヴィ,,牝,3,牝,3,田山旺佑,52▲,-3.0,,(栗),新谷功一,栗東,,1,,,,,,,,,,,,,,,,,,,,15,59.7,1.3,15,10.7,14.9,1.7,126.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,(外),前田幸治,,"Russell Jones",,米,"Good Magic",ネイティヴダンサー系,"Seasoned Warrior","Majestic Warrior",ナスルーラ系,"Hard Spun",ニアークティック系,"Cure the Blues",ロイヤルチャージャー系,鹿毛,2023,0222,"2006年 7月20日(19歳)","1977年 3月 8日(49歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,9,2,14着, 2.4,14,14,0,佐々木大,替, 55 ,-3.0,442,0,"260201 2京2  4R",京都,別場,,,,,,,,,,,,ダ,1400,-200,ダ,芝,,,,良,新馬,16,2,,,10,11,後,後方,15,,,,,,,,,,,0726160408,202603290701060408,2023110042,0,11,7, ,12,3,A03,2,06,3,2,01220,01172,948006,202602010802020409,0826220409
223,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,5,9,,,,,, ビップアリス,ビップアリス,,牝,3,牝,3,酒井学, 55 ,0.0,,(栗),松下武士,栗東,,1,,,,,,,,,,,,,,,,,,,,8,23.5,3.4,12,7.7,10.6,2.4,71.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,鈴木邦英,,ノーザンファーム,,安平町,インディチャンプ,ロイヤルチャージャー系,クラシックリディア,ハービンジャー,ニアークティック系,キングカメハメハ,ネイティヴダンサー系,アドマイヤベガ,ロイヤルチャージャー系,鹿毛,2023,0318,"1980年 2月 4日(46歳)","1980年12月14日(45歳)",ウィルサヴァイブ,2,アバンデル,2,スーパーアグリ,1,,,,,冠名＋ギリシャ語の真実（Ａｌｅｔｈｅｉａ）より,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,6,11,13着, 2.9,13,13,0,西村淳也,替, 55 ,0.0,428,+2,"251101 3京10  1",京都,別場,,,,,,,,,,,,ダ,1200,0,ダ,芝,,,,不良,未勝利,13,5,,, 3, 5,中,中団,13,,,,,,,,,,,0726160409,202603290701060409,2023106975,0,11,7, ,12,3,A03,2,00,0,2,01034,01149,524030,202511010803100106,08253A0106
224,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,5,10,,,,,, アンジュラフィーユ,アンジュラフィーユ,,牝,3,牝,3,西村淳也, 55 ,0.0,,(栗),藤野健太,栗東,,1,,,,,,,,,,,,,,,,,,,,4,8.0,9.9,5,2.8,3.8,7.5,76.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,300,0,3,3,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,ノルマンディーサラブレッドレーシング,,滝本健二,,日高町,ミッキーアイル,ロイヤルチャージャー系,セトノミッシー,ゴールドアリュール,ロイヤルチャージャー系,"Rock of Gibraltar",ニアークティック系,フレンチデピュティ,ニアークティック系,鹿毛,2023,0530,"1999年 7月30日(26歳)","1978年 3月21日(48歳)",キャンユーキッス,2,アーサードライブ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,9,5,６着, 1.0,6,6,0,鮫島克駿,替, 55 ,0.0,430,-4,"260112 1京5  3R",京都,別場,,,,,,,,,,,,ダ,1400,-200,ダ,芝,,,,良,未勝利,16,2,,, 2, 1,先,先行,10,,,,,,,,,,,0726160410,202603290701060410,2023101077,0,11,7, ,12,3,A03,2,00,0,2,01171,01200,854800,202601120801050309,0826150309
225,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,6,11,,,,,, セイカユウヒ,セイカユウヒ,,牡,3,牡,3,丸田恭介, 57 ,0.0,,(美),石栗龍彦,美浦,,1,,,,,,,,,,,,,,,,,,,,9,28.3,2.8,8,5.1,7.0,3.8,133.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,458,0,10,10,0,0,1,9,0,0,1,9,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,久米大,,シンユウフアーム,,新冠町,グレーターロンドン,ロイヤルチャージャー系,セイカハルカゼ,グラスワンダー,ロイヤルチャージャー系,ドクターデヴィアス,トゥルビヨン系,"Sadler's Wells",ニアークティック系,鹿毛,2023,0327,"1986年 5月20日(39歳)","1958年 4月15日(67歳)",,,,,,,,,,,冠名＋夕陽,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,9,9,３着, 0.1,3,3,0,横山琉人,替, 57 ,0.0,414,0,"260301 1小12  5",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,0,,,13,11,中,差し,3,,,,,,,,,,,0726160411,202603290701060411,2023104140,0,11,7, ,12,3,A03,1,00,0,1,01117,01043,284008,202603011001120509,10261C0509
226,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,6,12,,,,,, ヤマニンフェイエル,ヤマニンフェイエル,,牡,3,牡,3,ルメール, 57 ,0.0,,(栗),中村直也,栗東,,1,,,,,,,,,,,,,,,,,,,,3,5.5,14.4,4,2.3,3.1,9.7,67.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,199,0,4,4,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,土井肇,,錦岡牧場,,新冠町,フィエールマン,ロイヤルチャージャー系,ヤマニンアタシャン,フレンチデピュティ,ニアークティック系,"Green Tune",ニアークティック系,ニホンピロウイナー,ロイヤルチャージャー系,鹿毛,2023,0314,"1979年 5月20日(46歳)","1978年 8月20日(47歳)",ヤマニンアストロン,3,ヤマニンシュラ,3,ヤマニンリジッド,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,9,6,４着, 0.4,4,4,0,田口貫太,替, 57 ,0.0,460,+2,"260314 1阪7  4R",阪神,別場,,,,,,,,,,,,芝,1400,-200,芝,芝,,,,良,未勝利,18,0,,, 6, 4,先,先行,7,,,,,,,,,,,0726160412,202603290701060412,2023104358,0,11,7, ,12,3,A03,1,00,0,2,05339,01186,329004,202603140901070409,0926170409
227,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,7,13,B,,,,, マイベスティー,マイベスティー,,牡,3,牡,3,今村聖奈,55◇,-2.0,,(栗),高橋亮,栗東,,1,,,,,,,,,,,,,,,,,,,,10,31.3,2.6,9,5.3,7.3,3.6,141.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,増田江利子,,前田牧場,,新ひだか町,イスラボニータ,ロイヤルチャージャー系,ゲットザピクチャー,エイシンフラッシュ,ネイティヴダンサー系,Cozzene,ナスルーラ系,アフリート,ネイティヴダンサー系,鹿毛,2023,0313,"2003年11月28日(22歳)","1978年 1月 6日(48歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,14,15,13着, 1.0,13,13,0,長岡禎仁,替, 56 ,-1.0,480,+10,"251221 5名6  4R",中京,同場,,,,,,,,,,,,芝,1400,-200,芝,芝,,,,稍重,未勝利,18,0,,, 3, 3,先,先行,15,,,,,,,,,,,0726160413,202603290701060413,2023103250,0,11,7, ,12,3,A03,1,00,9,2,01193,01136,635031,202512210705060414,0725560414
228,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,7,14,,,,,, パトリシア,パトリシア,,牝,3,牝,3,小林美駒,52▲,-3.0,,(美),杉浦宏昭,美浦,,1,,,,,,,,,,,,,,,,,,,,13,44.9,1.8,13,8.1,11.3,2.3,127.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,島川隆哉,,エスティファーム,,日高町,トーセンレーヴ,ロイヤルチャージャー系,トーセンミネルバ,キングカメハメハ,ネイティヴダンサー系,Caerleon,ニアークティック系,グルームダンサー,ナスルーラ系,栗毛,2023,0331,"2005年 3月19日(21歳)","1960年 8月 3日(65歳)",トーセンアマンダ,2,ハレルヤボーイ,2,エンジョイ,1,トーセンクライネ,1,トーセンウィナー,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,11,７着, 0.5,7,7,0,水沼元輝,替,52▲,0.0,452,-6,"260131 1小3  6R",小倉,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,0,,, 4, 4,先,先行,13,,,,,,,,,,,0726160414,202603290701060414,2023105950,0,11,7, ,12,3,A03,2,00,3,1,01206,01008,270006,202601311001030604,1026130604
229,0329,2026.3.29,名4,中京,6,4,未勝利,11:35,未勝利,３歳,芝,1200,1200,,B,,,,18,18,18,,,,7,15,,,,,,$ピコランド,ピコランド,,牡,3,牡,3,佐々木大, 55 ,0.0,,(美),上原佑紀,美浦,,1,,,,,,,,,,,,,,,,,,,,2,5.1,15.5,2,1.8,2.3,14.2,91.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,(外),ジュエリーピコ,,"Arrowfield Group Pty Ltd Jungle Pocket Pty Ltd",,豪,Maurice,ロイヤルチャージャー系,"Angel Of Mercy",Hussonet,ネイティヴダンサー系,Carnegie,ニアークティック系,"Clay Hero",その他のエクリプス系,青毛,2023,1019,"2003年11月24日(22歳)","1990年 1月29日(36歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0726160415,202603290701060415,2023107540,0,11,7, ,12,3,A03,1,06,0,1,01197,01192,171803,,
